MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Id,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasW,Heating_Grav,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_3.0,BsmtHalfBath_1.0,BsmtHalfBath_2.0,FullBath_1,FullBath_2,FullBath_3,FullBath_4,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
20,1.0,85.0,14082,2,1,2,3,1.0,1,3,StoneBr,3,3,1.0,1,8,5,2006,2006,4,2,15.0,15.0,2,945.0,2267,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1558.0,0.0,662.0,2220.0,2234,0,0,2234,1,1,4,7,7.0,1,4,Attchd,2006.0,2,2.0,724.0,3,3,3,390,80,0,0,0,0,0,1,2007,WD,Normal
20,1.0,81.0,13870,2,1,2,3,1.0,1,3,StoneBr,7,7,1.0,1,10,5,2006,2007,4,2,6.0,,2,250.0,2268,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1152.0,0.0,590.0,1742.0,2042,0,0,2042,3,1,5,8,7.0,1,4,Attchd,2007.0,3,3.0,724.0,3,3,3,240,52,0,0,174,0,0,10,2007,New,Partial
20,1.0,,10960,2,1,2,1,1.0,1,3,NWAmes,3,3,1.0,1,6,5,1984,1984,4,2,7.0,7.0,4,0.0,2269,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,256.0,0.0,1028.0,1284.0,1284,0,0,1284,3,1,3,5,7.0,0,0,Attchd,1984.0,1,2.0,480.0,3,3,3,0,0,192,0,0,0,0,4,2007,COD,Abnorml
60,1.0,78.0,12090,2,1,1,1,1.0,1,3,NWAmes,3,3,1.0,4,7,7,1981,2003,2,2,9.0,9.0,2,306.0,2270,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,321.0,0.0,404.0,725.0,725,754,0,1479,3,1,4,6,7.0,1,3,Attchd,1981.0,2,2.0,484.0,3,3,3,167,72,0,0,0,0,0,3,2007,WD,Normal
20,1.0,93.0,12299,2,1,1,1,1.0,1,3,NWAmes,3,3,1.0,1,7,6,1978,1985,2,2,11.0,11.0,5,67.0,2271,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1328.0,0.0,201.0,1529.0,1664,0,0,1664,3,1,4,7,7.0,1,3,Attchd,1978.0,3,2.0,663.0,3,3,3,0,0,0,0,0,0,0,9,2007,WD,Normal
60,1.0,61.0,11339,2,1,2,1,1.0,1,3,NWAmes,7,3,1.0,4,7,5,1979,1979,4,7,7.0,11.0,2,549.0,2272,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,758.0,0.0,22.0,780.0,1085,845,0,1930,4,1,4,9,7.0,1,3,Attchd,1979.0,3,2.0,481.0,3,3,3,192,72,0,0,0,0,0,3,2007,WD,Normal
20,1.0,79.0,11850,2,1,1,1,1.0,4,3,NWAmes,3,3,1.0,1,6,6,1984,1984,2,2,11.0,11.0,2,98.0,2273,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,781.0,0.0,372.0,1153.0,1177,0,0,1177,3,1,4,6,7.0,0,0,Attchd,1984.0,3,2.0,495.0,3,3,3,204,103,0,0,0,0,0,8,2007,WD,Normal
20,1.0,80.0,10400,2,1,1,1,1.0,1,3,NWAmes,3,3,1.0,1,6,5,1979,1999,2,2,9.0,9.0,2,253.0,2274,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,903.0,0.0,356.0,1259.0,1353,0,0,1353,2,1,3,5,7.0,1,3,Attchd,1979.0,2,2.0,478.0,3,3,3,240,141,0,0,0,0,0,8,2007,WD,Normal
20,1.0,128.0,13001,2,1,2,1,1.0,1,3,NWAmes,6,3,1.0,1,6,5,1971,1971,4,2,7.0,7.0,2,176.0,2275,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,492.0,121.0,1012.0,1625.0,1220,0,0,1220,2,1,3,6,7.0,1,3,Attchd,1971.0,1,2.0,944.0,3,3,3,0,0,249,0,0,0,0,9,2007,WD,Normal
80,1.0,64.0,8991,2,1,2,1,1.0,3,3,NWAmes,6,3,1.0,8,7,6,1976,1976,2,2,11.0,11.0,5,130.0,2276,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,624.0,604.0,0.0,1228.0,1324,0,0,1324,3,1,4,5,7.0,1,2,Attchd,1976.0,3,2.0,585.0,3,3,3,407,36,0,0,0,0,0,2,2007,WD,Normal
60,1.0,80.0,8000,2,1,1,1,1.0,1,3,NWAmes,6,3,1.0,4,6,6,1974,1974,2,2,7.0,7.0,4,0.0,2277,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,931.0,153.0,0.0,1084.0,1084,793,0,1877,4,1,3,8,7.0,1,3,Attchd,1974.0,1,2.0,488.0,3,3,3,0,96,0,0,0,0,0,11,2007,WD,Normal
20,1.0,63.0,9457,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1970,1990,2,2,9.0,9.0,4,0.0,2278,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,566.0,0.0,359.0,925.0,1422,0,0,1422,3,1,3,7,5.0,0,0,Detchd,1988.0,1,2.0,576.0,3,3,3,252,0,0,0,0,0,0,9,2007,WD,Normal
20,1.0,66.0,7920,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,5,1970,2002,2,2,7.0,7.0,2,32.0,2279,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,81.0,619.0,214.0,914.0,914,0,0,914,3,1,5,5,7.0,0,0,Attchd,1970.0,2,1.0,368.0,3,4,3,120,0,0,0,0,0,0,10,2007,WD,Normal
20,1.0,,17199,2,1,1,1,1.0,4,3,NAmes,3,3,1.0,1,4,7,1961,1961,2,2,9.0,9.0,4,0.0,2280,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,314.0,0.0,600.0,914.0,914,0,0,914,2,1,3,4,7.0,0,0,Basment,1961.0,1,1.0,270.0,2,3,3,140,0,0,0,0,0,0,7,2007,WD,Normal
120,3.0,33.0,4113,2,1,2,1,1.0,1,3,NAmes,3,3,4.0,1,6,5,2001,2001,2,2,9.0,9.0,4,0.0,2281,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1337.0,1337.0,1337,0,0,1337,2,1,4,5,7.0,1,3,Attchd,2001.0,3,2.0,511.0,3,3,3,136,68,0,0,0,0,0,7,2007,WD,Normal
120,3.0,26.0,10943,2,1,3,1,1.0,4,3,NAmes,3,3,4.0,1,6,5,1997,1998,2,2,9.0,9.0,4,0.0,2282,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,930.0,0.0,475.0,1405.0,1337,0,0,1337,2,1,4,5,7.0,1,3,Attchd,1997.0,3,2.0,522.0,3,3,3,0,68,0,0,0,0,0,10,2007,WD,Normal
160,2.0,21.0,2205,2,1,1,1,1.0,1,3,BrDale,3,3,,4,6,6,1973,1973,2,2,7.0,7.0,2,567.0,2283,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,312.0,0.0,213.0,525.0,525,567,0,1092,3,1,3,6,7.0,0,0,Detchd,1973.0,1,1.0,264.0,3,3,3,144,0,0,0,0,0,0,2,2007,WD,Normal
160,2.0,21.0,2058,2,1,1,1,1.0,1,3,BrDale,3,3,,4,6,5,1973,1973,2,2,7.0,7.0,2,265.0,2284,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.0,0.0,672.0,672.0,672,546,0,1218,4,1,5,7,7.0,0,0,Detchd,1973.0,1,1.0,264.0,3,3,3,0,28,0,0,0,0,0,12,2007,WD,Normal
120,1.0,24.0,2304,2,1,1,1,1.0,1,3,NPkVill,3,3,,1,7,7,1978,1978,2,2,11.0,,4,0.0,2285,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,632.0,6.0,423.0,1061.0,1055,0,0,1055,2,1,3,4,7.0,0,0,Attchd,1978.0,1,1.0,319.0,3,3,3,108,32,0,0,0,0,0,4,2007,WD,Normal
20,1.0,65.0,7150,2,1,1,1,1.0,1,3,NAmes,3,3,1.0,1,5,6,1966,1966,4,2,7.0,7.0,2,52.0,2286,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,725.0,0.0,263.0,988.0,988,0,0,988,3,1,3,5,7.0,0,0,Detchd,1974.0,1,1.0,360.0,3,3,3,0,0,0,0,0,0,0,11,2007,WD,Normal
20,1.0,96.0,12469,2,1,1,1,1.0,4,3,NridgHt,3,3,1.0,1,9,5,2006,2007,4,2,15.0,15.0,5,378.0,2287,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1151.0,0.0,639.0,1790.0,1816,0,0,1816,3,1,5,7,7.0,1,4,Attchd,2007.0,3,3.0,730.0,3,3,3,186,36,0,0,0,0,0,8,2007,New,Partial
20,1.0,91.0,11825,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,1,8,5,2006,2007,2,2,6.0,,5,302.0,2288,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,3,1,4,7,7.0,1,4,Attchd,2006.0,2,3.0,856.0,3,3,3,0,112,0,0,0,0,0,6,2007,New,Partial
20,1.0,110.0,14333,2,1,1,1,1.0,2,3,NridgHt,3,3,1.0,1,8,5,2007,2007,2,2,15.0,15.0,4,0.0,2289,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1518.0,0.0,590.0,2108.0,2122,0,0,2122,2,1,4,7,7.0,1,5,Attchd,2007.0,3,3.0,938.0,3,3,3,130,142,0,0,0,0,0,11,2007,New,Partial
60,1.0,107.0,13641,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,4,9,5,2007,2007,4,2,6.0,,2,456.0,2290,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1304.0,0.0,630.0,1934.0,1943,713,0,2656,3,1,5,8,7.0,1,4,Attchd,2007.0,2,3.0,1040.0,3,3,3,268,58,0,0,0,0,0,12,2007,New,Partial
60,1.0,110.0,13440,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,4,8,5,2006,2007,4,2,15.0,15.0,2,190.0,2291,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1108.0,1108.0,1148,1402,0,2550,4,1,5,11,7.0,1,4,BuiltIn,2006.0,3,3.0,670.0,3,3,3,120,39,0,0,0,0,0,3,2007,New,Partial
20,1.0,105.0,15431,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,1,10,5,2005,2006,4,2,15.0,15.0,2,400.0,2292,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1430.0,0.0,564.0,1994.0,2046,0,0,2046,2,1,5,7,7.0,2,4,Attchd,2005.0,3,3.0,878.0,3,3,3,188,65,0,0,175,0,0,8,2007,WD,Normal
20,1.0,107.0,13891,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,1,9,5,2007,2007,4,2,15.0,15.0,5,456.0,2293,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1812.0,0.0,740.0,2552.0,2552,0,0,2552,3,1,5,8,7.0,2,5,Attchd,2007.0,3,3.0,932.0,3,3,3,130,28,0,0,0,0,0,10,2007,New,Partial
60,1.0,118.0,13654,2,1,2,1,1.0,3,3,NridgHt,3,3,1.0,4,9,5,2005,2006,2,2,9.0,9.0,2,365.0,2294,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1704.0,1704.0,1722,1036,0,2758,4,1,5,9,7.0,1,5,BuiltIn,2005.0,3,3.0,814.0,3,3,3,282,55,0,0,0,0,0,5,2007,WD,Normal
20,1.0,59.0,17169,2,1,3,1,1.0,3,3,NridgHt,3,3,1.0,1,10,5,2007,2007,4,2,6.0,,2,970.0,2295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1684.0,0.0,636.0,2320.0,2290,0,0,2290,2,1,5,7,7.0,1,4,Attchd,2007.0,3,3.0,1174.0,3,3,3,192,30,0,0,0,0,0,8,2007,New,Partial
60,1.0,134.0,16659,2,1,2,1,1.0,2,3,NridgHt,3,3,1.0,4,8,5,2007,2008,2,2,15.0,15.0,4,0.0,2296,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1582.0,1582.0,1582,570,0,2152,3,1,4,7,7.0,1,4,Detchd,2007.0,1,2.0,728.0,3,3,3,0,368,0,0,0,0,0,6,2007,New,Partial
60,1.0,82.0,9709,2,1,2,1,1.0,1,3,NridgHt,3,3,1.0,4,8,5,2007,2007,2,2,15.0,15.0,5,120.0,2297,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,778.0,0.0,140.0,918.0,958,1142,0,2100,3,1,5,8,7.0,2,4,BuiltIn,2007.0,3,3.0,786.0,3,3,3,172,104,0,0,0,0,0,9,2007,New,Partial
20,1.0,94.0,13615,2,1,2,3,1.0,2,2,NridgHt,3,3,1.0,1,9,5,2006,2006,4,2,9.0,9.0,5,510.0,2298,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1802.0,1802.0,1802,0,0,1802,3,1,5,7,7.0,1,4,Attchd,2006.0,3,3.0,843.0,3,3,3,158,105,0,0,0,0,0,6,2007,WD,Normal
60,1.0,99.0,13069,2,1,2,1,1.0,1,3,NridgHt,3,3,1.0,4,8,5,2004,2004,2,2,15.0,15.0,2,502.0,2299,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1706.0,1706.0,1718,1238,0,2956,5,1,5,11,7.0,1,5,BuiltIn,2004.0,2,3.0,916.0,3,3,3,194,50,0,0,0,0,0,8,2007,WD,Normal
60,1.0,110.0,14277,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,4,8,5,2003,2003,2,2,15.0,15.0,2,280.0,2300,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,938.0,0.0,379.0,1317.0,1217,1168,0,2385,3,1,4,7,7.0,1,4,Attchd,2003.0,3,3.0,818.0,3,3,3,192,228,0,0,0,0,0,1,2007,WD,Normal
60,1.0,,12568,2,1,1,1,1.0,1,3,NridgHt,3,3,1.0,4,8,5,2007,2007,4,2,15.0,15.0,5,246.0,2301,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,669.0,0.0,226.0,895.0,895,923,0,1818,3,1,5,8,7.0,1,4,Attchd,2007.0,3,3.0,774.0,3,3,3,196,104,0,0,0,0,0,8,2007,New,Partial
20,1.0,70.0,9926,2,1,2,1,1.0,1,3,NridgHt,3,3,1.0,1,7,5,2005,2006,2,2,15.0,15.0,2,210.0,2302,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,3,1,4,7,7.0,0,0,Attchd,2005.0,2,3.0,878.0,3,3,3,100,38,0,0,0,0,0,5,2007,WD,Normal
20,1.0,71.0,9254,2,1,2,1,1.0,1,3,NridgHt,3,3,1.0,1,8,5,2005,2005,2,2,15.0,15.0,2,210.0,2303,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,119.0,0.0,1602.0,1721.0,1721,0,0,1721,3,1,4,7,7.0,0,0,Attchd,2005.0,2,2.0,554.0,3,3,3,168,27,0,0,0,0,0,1,2007,WD,Normal
60,1.0,92.0,10732,2,1,2,1,1.0,2,3,NridgHt,3,3,1.0,4,8,5,2006,2007,2,2,15.0,15.0,4,0.0,2304,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1298.0,1298.0,1298,530,0,1828,3,1,4,7,7.0,0,0,BuiltIn,2006.0,2,3.0,876.0,3,3,3,0,40,0,0,0,0,0,2,2007,New,Partial
120,1.0,34.0,3901,2,1,1,1,1.0,1,3,NridgHt,3,3,,1,6,5,2005,2006,2,2,15.0,15.0,5,182.0,2305,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,866.0,0.0,436.0,1302.0,1302,0,0,1302,1,1,4,5,7.0,1,4,Attchd,2005.0,2,2.0,631.0,3,3,3,110,50,0,0,0,0,0,8,2007,New,Partial
120,1.0,34.0,3903,2,1,1,1,1.0,1,3,NridgHt,3,3,,1,6,5,2005,2006,2,2,15.0,15.0,5,182.0,2306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1030.0,0.0,272.0,1302.0,1302,0,0,1302,1,1,4,5,7.0,1,4,Attchd,2005.0,2,2.0,631.0,3,3,3,110,50,0,0,0,0,0,5,2007,WD,Normal
120,1.0,41.0,6289,2,1,2,1,1.0,1,3,NridgHt,3,3,4.0,1,6,5,2005,2006,2,2,15.0,15.0,5,256.0,2307,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,762.0,0.0,600.0,1362.0,1362,0,0,1362,2,1,4,6,7.0,1,4,Attchd,2005.0,2,2.0,460.0,3,3,3,192,28,0,0,0,0,0,6,2007,WD,Normal
120,1.0,34.0,4590,2,1,1,1,1.0,1,3,NridgHt,3,3,,1,8,5,2006,2006,2,2,15.0,15.0,5,108.0,2308,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,2,1,4,6,7.0,1,4,Attchd,2006.0,2,2.0,627.0,3,3,3,156,73,0,0,0,0,0,5,2007,CWD,Normal
120,1.0,48.0,7841,2,1,2,1,1.0,1,3,NridgHt,3,3,4.0,1,9,5,2005,2005,4,2,9.0,9.0,2,394.0,2309,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,848.0,0.0,729.0,1577.0,1577,0,0,1577,2,1,5,6,7.0,1,4,Attchd,2005.0,2,2.0,564.0,3,3,3,203,39,0,0,0,0,0,5,2007,WD,Normal
120,1.0,48.0,6240,2,1,1,1,1.0,1,3,NridgHt,3,3,4.0,1,8,5,2006,2006,4,2,9.0,9.0,2,176.0,2310,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24.0,0.0,1300.0,1324.0,1324,0,0,1324,2,1,4,6,7.0,1,4,Attchd,2006.0,3,2.0,550.0,3,3,3,0,38,0,0,0,0,0,9,2007,New,Partial
120,1.0,48.0,3242,2,1,1,1,1.0,1,3,NridgHt,3,3,4.0,1,7,5,2003,2003,2,2,15.0,,5,235.0,2311,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1000.0,0.0,405.0,1405.0,1405,0,0,1405,2,1,4,6,7.0,1,4,Attchd,2003.0,2,2.0,478.0,3,3,3,136,36,0,0,0,0,0,3,2007,WD,Normal
60,1.0,59.0,15810,2,1,2,1,1.0,1,3,Gilbert,5,3,1.0,4,6,5,2007,2007,2,2,15.0,15.0,4,,2312,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,768.0,768.0,768,728,0,1496,3,1,4,7,7.0,0,0,Attchd,2007.0,1,2.0,572.0,3,3,3,100,0,0,0,0,0,0,5,2007,New,Partial
60,1.0,65.0,10237,2,1,1,1,1.0,1,3,Gilbert,5,3,1.0,4,6,5,2005,2006,2,2,15.0,15.0,4,0.0,2313,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,768.0,768.0,768,768,0,1536,3,1,4,6,7.0,1,4,Attchd,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,6,2007,WD,Normal
