Id_x,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,BsmtFullBath_1,BsmtFullBath_2,BsmtFullBath_3,BsmtHalfBath_1,BsmtHalfBath_2,FullBath_1,FullBath_2,FullBath_3,HalfBath_1,HalfBath_2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
786,20,1.0,,9790,2,1,1,1,1,1,3,NWAmes,2,3,1.0,1,6,5,1967,1967,2,2,4,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,251,630,491,1372,1342,0,0,1342,3,1,3,7,7,1,4,Attchd,1967.0,1,2,457,3,3,3,0,0,0,0,197,0,0,9,2009,WD,Normal,161500
787,50,2.0,60.0,10800,2,1,1,1,1,1,3,OldTown,1,3,1.0,2,5,6,1915,1950,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,686,0,0,686,966,686,0,1652,4,1,3,7,7,0,0,Detchd,1961.0,1,1,416,3,3,3,0,0,196,0,0,0,1200,6,2010,WD,Normal,139000
788,60,1.0,76.0,10142,2,1,2,1,1,1,3,SawyerW,3,3,1.0,4,7,5,2004,2004,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,656,0,300,956,956,1128,0,2084,4,1,4,8,7,0,0,BuiltIn,2004.0,2,2,618,3,3,3,0,45,0,0,0,0,0,1,2010,WD,Normal,233000
789,20,2.0,50.0,6000,2,1,1,1,1,2,3,OldTown,3,3,1.0,1,4,7,1954,2000,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,901,901,901,0,0,901,2,1,3,4,7,0,0,Detchd,1954.0,1,1,281,2,3,3,0,0,0,0,0,0,0,8,2008,WD,Normal,107900
790,60,1.0,,12205,2,1,2,4,1,1,3,ClearCr,3,3,1.0,4,6,8,1966,2007,2,2,7,7.0,2,157.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,568,0,264,832,976,1111,0,2087,5,1,4,9,7,0,0,Attchd,1966.0,3,2,444,3,3,3,133,168,0,0,0,0,0,7,2007,WD,Normal,187500
791,120,1.0,43.0,3182,2,1,1,1,1,1,3,Blmngtn,3,3,4.0,1,7,5,2005,2006,2,2,15,15.0,2,11.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,16,0,1129,1145,1145,0,0,1145,2,1,4,5,7,1,4,Attchd,2005.0,3,2,397,3,3,3,100,16,0,0,0,0,0,9,2009,WD,Normal,160200
792,80,1.0,,11333,2,1,2,1,1,2,3,Mitchel,3,3,1.0,8,6,5,1976,1976,2,2,7,7.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,539,0,490,1029,1062,0,0,1062,3,1,3,5,7,2,3,Attchd,1976.0,2,2,539,3,3,3,120,0,0,0,0,0,0,5,2007,WD,Normal,146800
793,60,1.0,92.0,9920,2,1,2,1,1,3,3,NoRidge,3,3,1.0,4,7,5,1996,1997,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,862,0,255,1117,1127,886,0,2013,3,1,3,8,7,1,3,Attchd,1997.0,1,2,455,3,3,3,180,130,0,0,0,0,0,6,2007,WD,Normal,269790
794,20,1.0,76.0,9158,2,1,1,1,1,1,3,Somerst,3,3,1.0,1,8,5,2007,2007,2,2,6,,5,140.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1496,1496,1496,0,0,1496,3,1,4,7,7,0,0,Attchd,2007.0,3,2,474,3,3,3,168,130,0,0,0,0,0,6,2007,New,Partial,225000
795,60,1.0,,10832,2,1,2,1,1,2,3,Gilbert,3,3,1.0,4,7,5,1994,1996,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,712,712,1086,809,0,1895,3,1,4,7,7,1,3,Attchd,1994.0,3,2,409,3,3,3,143,46,0,0,0,0,500,10,2008,WD,Normal,194500
796,60,1.0,70.0,8400,2,1,1,1,1,1,3,SawyerW,3,3,1.0,4,6,6,1980,1981,2,2,7,7.0,2,130.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,650,650,888,676,0,1564,3,1,3,7,7,1,3,Attchd,1980.0,1,2,476,3,3,3,0,50,0,0,204,0,0,4,2010,WD,Normal,171000
797,20,1.0,71.0,8197,2,1,1,1,1,1,3,Sawyer,3,3,1.0,1,6,5,1977,1977,2,2,11,11.0,2,148.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,660,660,1285,0,0,1285,3,1,3,7,7,1,3,Attchd,1977.0,2,2,528,3,3,3,138,0,0,0,0,0,0,4,2007,WD,Normal,143500
798,20,1.0,57.0,7677,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,5,1953,1953,2,2,15,15.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,570,0,203,773,773,0,0,773,2,1,3,4,7,0,0,Attchd,1953.0,1,1,240,3,3,3,0,0,0,0,0,0,0,4,2008,WD,Abnorml,110000
799,60,1.0,104.0,13518,2,1,1,1,1,1,3,NridgHt,3,3,1.0,4,9,5,2008,2009,4,2,15,15.0,5,860.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1926,1926,1966,1174,0,3140,4,1,5,11,7,2,4,BuiltIn,2009.0,3,3,820,3,3,3,144,78,0,0,0,0,0,7,2009,New,Partial,485000
800,50,1.0,60.0,7200,2,1,1,1,1,2,3,SWISU,2,3,1.0,2,5,7,1937,1950,2,2,16,16.0,2,252.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,569,0,162,731,981,787,0,1768,3,1,4,7,7,2,3,Detchd,1939.0,1,1,240,3,3,3,0,0,264,0,0,0,0,6,2007,WD,Normal,175000
801,60,1.0,79.0,12798,2,1,2,3,1,1,2,ClearCr,2,3,1.0,4,6,5,1997,1997,2,2,15,15.0,4,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,462,0,154,616,616,1072,0,1688,4,1,4,8,7,0,0,Attchd,1997.0,2,2,603,3,3,3,403,114,185,0,0,0,400,5,2008,WD,Normal,200000
802,30,2.0,40.0,4800,2,1,1,1,1,1,3,IDOTRR,3,3,1.0,1,4,7,1916,1990,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,197,0,999,1196,1196,0,0,1196,2,1,3,5,7,0,0,Detchd,1957.0,1,2,440,3,3,3,0,0,0,0,0,0,0,7,2007,WD,Normal,109900
803,60,1.0,63.0,8199,2,1,1,1,1,1,3,CollgCr,3,3,1.0,4,7,5,2005,2005,2,2,17,,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,648,0,80,728,728,728,0,1456,3,1,4,7,7,1,4,Attchd,2005.0,3,2,410,3,3,3,36,18,0,0,0,0,0,10,2008,WD,Normal,189000
804,60,1.0,107.0,13891,2,1,1,1,1,1,3,NridgHt,3,3,1.0,4,9,5,2008,2009,4,2,15,15.0,5,424.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1734,1734,1734,1088,0,2822,4,1,5,12,7,1,4,BuiltIn,2009.0,2,3,1020,3,3,3,52,170,0,0,192,0,0,1,2009,New,Partial,582933
805,20,1.0,75.0,9000,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,5,5,1954,1954,2,2,16,16.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,812,0,124,936,1128,0,0,1128,2,1,3,5,6,0,0,Attchd,1954.0,1,1,286,3,3,3,0,0,0,0,0,0,0,6,2006,WD,Family,118000
806,20,1.0,91.0,12274,2,1,2,1,1,4,3,Somerst,3,3,1.0,1,7,5,2008,2008,2,2,15,15.0,5,256.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1417,1417,1428,0,0,1428,3,1,5,6,7,0,0,Attchd,2008.0,2,2,554,3,3,3,0,60,0,0,0,0,0,7,2008,New,Partial,227680
807,80,1.0,75.0,9750,2,1,1,1,1,1,3,NAmes,3,3,1.0,8,5,5,1967,1967,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,400,480,100,980,980,0,0,980,3,1,3,6,7,0,0,Attchd,1967.0,3,1,384,3,3,3,68,0,0,0,0,0,0,10,2006,WD,Normal,135500
808,70,1.0,144.0,21384,2,1,1,1,1,1,3,BrkSide,3,3,1.0,4,5,6,1923,2004,2,2,16,16.0,4,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1309,0,15,1324,1072,504,0,1576,3,1,4,6,7,1,3,Attchd,1923.0,2,2,528,3,3,3,0,312,0,0,0,0,0,5,2009,WD,Normal,223500
809,80,1.0,85.0,13400,2,1,1,1,1,1,3,NAmes,3,3,1.0,8,5,5,1966,1966,2,2,15,15.0,2,1047.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,516,128,380,1024,1086,0,0,1086,3,1,3,6,7,1,4,Attchd,1966.0,2,2,484,3,3,3,0,0,0,0,0,0,0,6,2006,WD,Normal,159950
810,75,2.0,90.0,8100,2,1,1,1,1,2,3,OldTown,3,3,1.0,6,5,5,1898,1965,4,2,1,,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,849,849,1075,1063,0,2138,2,3,3,11,7,0,0,Detchd,1910.0,1,2,360,2,1,1,40,156,0,0,0,0,0,11,2009,WD,Normal,106000
811,20,1.0,78.0,10140,2,1,1,1,1,1,3,NWAmes,3,3,1.0,1,6,6,1974,1999,4,2,7,7.0,2,99.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,663,377,0,1040,1309,0,0,1309,3,1,4,5,7,1,2,Attchd,1974.0,2,2,484,3,3,3,265,0,0,0,0,648,0,1,2006,WD,Normal,181000
812,120,2.0,,4438,2,1,1,1,1,1,3,CollgCr,3,3,4.0,1,6,5,2004,2004,2,2,15,15.0,2,169.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,662,0,186,848,848,0,0,848,1,1,4,4,7,1,4,Attchd,2004.0,3,2,420,3,3,3,140,0,0,0,0,0,0,6,2008,ConLD,Normal,144500
813,20,,66.0,8712,1,1,1,2,1,1,2,IDOTRR,3,3,1.0,1,5,5,1952,1952,4,2,16,16.0,4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,540,540,1044,0,0,1044,2,1,2,4,7,0,0,Basment,1952.0,1,2,504,3,3,1,0,0,0,0,0,0,54,6,2010,WD,Alloca,55993
814,20,1.0,75.0,9750,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,6,6,1958,1958,2,2,9,9.0,2,243.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,608,0,834,1442,1442,0,0,1442,4,1,3,7,7,0,0,Attchd,1958.0,2,1,301,3,3,3,0,0,275,0,0,0,500,4,2007,COD,Normal,157900
815,50,1.0,45.0,8248,2,3,1,1,1,1,3,Edwards,3,3,1.0,2,5,7,1918,1950,2,2,14,14.0,4,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,686,686,686,564,0,1250,3,1,2,7,7,0,0,Detchd,1955.0,1,1,280,3,3,2,207,0,96,0,0,0,0,7,2006,WD,Normal,116000
816,20,1.0,48.0,12137,2,1,3,1,1,3,3,CollgCr,3,3,1.0,1,7,5,1998,1998,2,2,15,15.0,2,442.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1649,1649,1661,0,0,1661,3,1,4,6,7,0,0,Attchd,1998.0,2,2,598,3,3,3,0,34,0,0,0,0,0,5,2010,WD,Normal,224900
817,20,1.0,,11425,2,1,2,1,1,2,3,NAmes,3,3,1.0,1,5,6,1954,1954,2,2,4,4.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,486,0,522,1008,1008,0,0,1008,2,1,3,4,7,1,4,Attchd,1954.0,2,1,275,3,3,3,0,0,120,0,0,0,0,7,2006,WD,Normal,137000
818,20,1.0,,13265,2,1,2,1,1,3,3,Mitchel,3,3,1.0,1,8,5,2002,2002,4,2,6,,2,148.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1218,0,350,1568,1689,0,0,1689,3,1,4,7,7,2,4,Attchd,2002.0,2,3,857,3,3,3,150,59,0,0,0,0,0,7,2008,WD,Normal,271000
819,80,1.0,80.0,8816,2,1,1,1,1,1,3,ClearCr,3,3,1.0,8,6,7,1971,1971,2,2,7,7.0,2,80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,504,0,506,1010,1052,0,0,1052,3,1,3,6,7,0,0,Attchd,1971.0,1,2,440,3,3,3,0,0,0,0,0,0,0,6,2010,WD,Normal,155000
820,120,1.0,44.0,6371,2,1,2,1,1,1,3,NridgHt,3,3,4.0,1,7,5,2009,2010,2,2,15,15.0,5,128.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,733,0,625,1358,1358,0,0,1358,2,1,4,6,7,1,4,Attchd,2010.0,2,2,484,3,3,3,192,35,0,0,0,0,0,6,2010,New,Partial,224000
821,60,1.0,72.0,7226,2,1,2,1,1,3,3,CollgCr,3,3,1.0,4,7,5,2003,2003,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,798,798,798,842,0,1640,3,1,4,6,7,0,0,Attchd,2003.0,2,2,595,3,3,3,0,45,0,0,0,0,0,6,2008,WD,Normal,183000
822,20,2.0,60.0,6000,2,2,1,2,1,1,2,OldTown,3,3,,1,4,4,1953,1953,2,2,9,9.0,4,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,936,936,936,0,0,936,2,1,3,4,5,0,0,Detchd,1974.0,1,2,576,3,3,3,0,32,112,0,0,0,0,2,2009,WD,Normal,93000
823,60,1.0,,12394,2,1,2,1,1,2,3,Gilbert,3,3,1.0,4,7,5,2003,2003,2,2,15,15.0,4,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,847,847,847,886,0,1733,3,1,4,7,7,1,4,BuiltIn,2003.0,3,2,433,3,3,3,100,48,0,0,0,0,0,10,2007,WD,Family,225000
824,50,1.0,60.0,9900,2,1,1,1,1,1,3,SWISU,3,3,1.0,2,6,7,1940,1950,2,2,15,15.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,778,778,944,545,0,1489,3,1,3,7,7,1,4,Detchd,1940.0,1,1,240,3,3,3,335,0,0,0,0,0,0,7,2009,WD,Normal,139500
825,20,4.0,81.0,11216,2,1,1,1,1,1,3,Somerst,3,3,1.0,1,8,5,2006,2006,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1489,1489,1489,0,0,1489,3,1,4,7,7,1,4,Attchd,2006.0,2,2,776,3,3,3,0,140,0,0,0,0,0,6,2006,New,Partial,232600
826,20,1.0,114.0,14803,2,1,1,1,1,1,3,NridgHt,6,6,1.0,1,10,5,2007,2008,4,2,6,,2,816.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1636,0,442,2078,2084,0,0,2084,2,1,5,7,7,1,4,Attchd,2007.0,3,3,1220,3,3,3,188,45,0,0,0,0,0,6,2008,New,Partial,385000
827,45,2.0,50.0,6130,2,1,1,1,1,1,3,BrkSide,3,3,1.0,3,5,6,1924,1950,2,2,9,9.0,4,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,784,0,0,784,784,0,0,784,2,1,4,5,7,0,0,None,1980.0,0,0,0,0,0,3,0,0,116,0,0,0,0,5,2008,WD,Normal,109500
828,20,1.0,65.0,8529,2,1,2,1,1,1,3,SawyerW,3,3,1.0,1,7,5,2001,2001,2,2,15,15.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,20,0,1434,1454,1434,0,0,1434,3,1,4,6,7,1,3,Attchd,2001.0,2,2,527,3,3,3,290,39,0,0,0,0,0,4,2009,WD,Normal,189000
829,60,1.0,,28698,2,1,3,4,1,3,1,ClearCr,3,3,1.0,4,5,5,1967,1967,1,6,11,11.0,4,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,249,764,0,1013,1160,966,0,2126,3,1,3,7,5,0,0,Attchd,1967.0,3,2,538,3,3,3,486,0,0,0,225,0,0,6,2009,WD,Abnorml,185000
830,160,4.0,24.0,2544,2,2,1,1,1,1,3,Somerst,3,3,,4,7,5,2005,2005,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,600,600,520,623,80,1223,2,1,4,4,7,0,0,Detchd,2005.0,2,2,480,3,3,3,0,166,0,0,0,0,0,7,2006,WD,Normal,147400
831,20,1.0,80.0,11900,2,1,2,1,1,2,3,NAmes,3,3,1.0,1,6,5,1957,1957,2,2,7,7.0,2,387.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1040,0,352,1392,1392,0,0,1392,3,1,3,6,7,2,4,Attchd,1957.0,2,2,458,3,3,3,0,0,0,0,192,0,0,6,2008,WD,Normal,166000
832,160,4.0,30.0,3180,2,2,1,1,1,1,3,Somerst,3,3,4.0,4,7,5,2005,2005,2,2,9,9.0,4,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,600,600,520,600,80,1200,2,1,4,4,7,0,0,Detchd,2005.0,2,2,480,3,3,3,0,166,0,0,0,0,0,6,2006,WD,Normal,151000
833,60,1.0,44.0,9548,2,1,2,1,1,3,3,CollgCr,3,3,1.0,4,7,6,2003,2003,2,2,15,15.0,2,223.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,483,0,458,941,941,888,0,1829,3,1,4,7,7,1,3,Attchd,2003.0,2,2,613,3,3,3,192,39,0,0,0,0,0,1,2010,WD,Normal,237000
834,20,1.0,100.0,10004,2,1,1,1,1,1,3,NAmes,3,3,1.0,1,6,6,1964,1964,2,2,7,11.0,2,180.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,196,345,975,1516,1516,0,0,1516,3,1,3,6,7,0,0,Attchd,1964.0,2,2,472,3,3,3,0,0,0,0,152,0,0,2,2009,WD,Normal,167000
